Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2020-06-11,81.3818359375,85.05480096655532,81.2800824962617,84.63081104253492,201662400
2020-06-12,82.08447265625,84.26499296476219,80.97483335252352,83.5187737124544,200146000
2020-06-15,83.09961700439453,83.75135081292053,80.5774812512651,80.73981210877636,138808800
2020-06-16,85.30194854736328,85.5733083880593,83.51877109987304,85.15173611381705,165428800
2020-06-17,85.18321990966797,86.10630607045023,85.06207991592963,86.04573607358105,114406400
2020-06-18,85.21715545654297,85.63387739334637,84.60903023062069,85.1396240743936,96820400
2020-06-19,84.73014831542969,86.38734236256319,83.62292711838043,85.92216897764727,264476000
2020-06-22,86.94701385498047,87.08995815364833,85.07661214341427,85.12264593038505,135445200
2020-06-23,88.80287170410156,90.22021092110661,87.77075672869731,88.18990371305667,212155600
2020-06-24,87.23533630371094,89.3504433677871,86.86222303304002,88.43220009652119,192623200
2020-06-25,88.39342498779297,88.4321906709593,86.63205223537432,87.39038973838228,137522400
2020-06-26,85.67749786376953,88.50975232569775,85.52970318400959,88.28927658625297,205256800
2020-06-29,87.65205383300781,87.74654657742667,85.10811395697272,85.58540582946648,130646000
2020-06-30,88.38374328613281,88.66963931267749,87.22080221413067,87.24018136135113,140223200
2020-07-01,88.2165756225586,89.00398569728229,88.16812405423994,88.46128081179627,110737200
2020-07-02,88.2165756225586,89.75748041356287,88.10271110979996,89.122707936332,114041600
2020-07-06,90.57637023925781,91.04396881704737,89.61209327585406,89.64359085564888,118655600
2020-07-07,90.29532623291016,91.73204473813118,90.183879512503,90.95432807349727,112424400
2020-07-08,92.39833068847656,92.42982827430403,91.18450541379949,91.27173006638321,117092000
2020-07-09,92.795654296875,93.34320200495762,91.74900304495738,93.2899001154489,125642800
2020-07-10,92.95797729492188,93.01612951561695,91.78050018746696,92.39104305128085,90257200
2020-07-13,92.5291519165039,96.86838742692706,92.31594434218474,94.26145236714936,191649200
2020-07-14,94.06034851074219,94.25174434945905,90.97854722279762,91.91131912379288,170989200
2020-07-15,94.70726776123047,96.18275234256372,93.51040375185602,95.93320419288929,153198000
2020-07-16,93.54187774658203,94.39712579079603,92.94344589283693,93.58064343111674,110577600
2020-07-17,93.35293579101562,94.1476141470885,92.88048668378217,93.99255874272855,92186800
2020-07-20,95.3202133178711,95.45831468469305,93.09608481622666,93.44012565034129,90318000
2020-07-21,94.00462341308594,96.18514302833793,93.75507535287011,96.11003683309417,103433200
2020-07-22,94.26873016357422,94.94953641432485,93.6194214977863,93.70663875417605,89001600
2020-07-23,89.97795104980469,94.07974983333283,89.168736705882,94.00221845583387,197004400
2020-07-24,89.75504302978516,90.09908386887433,86.39219558540321,88.17780532258647,185438800
2020-07-27,91.88225555419922,91.97432312790853,90.59333170366311,90.81622514062431,121214000
2020-07-28,90.37286376953125,91.63029754160469,90.36801343757494,91.45343048257014,103625600
2020-07-29,92.10517883300781,92.28931402530422,90.81867244089453,90.85501296732149,90329200
2020-07-30,93.21965789794922,93.32383652649061,90.87196403764284,91.27899267505967,158130000
2020-07-31,102.97867584228516,103.12888823385559,97.71150450591125,99.70789639582766,374336800
2020-08-03,105.57352447509766,108.19014587634089,104.56079571075499,104.85879541958222,308151200
2020-08-04,106.2785415649414,107.36880152265259,105.04048696818748,105.76248400195036,173071600
2020-08-05,106.66375732421875,106.98356866072452,105.53473177113482,105.99991256912482,121776800
2020-08-06,110.38517761230469,110.87943083941089,106.40694450020551,106.995683074286,202428800
2020-08-07,107.87549591064453,110.36334336865978,107.07938502036484,109.90703455219526,198045600
2020-08-10,109.44342803955078,110.46041197638358,106.79538698699508,109.31964010708016,212403600
2020-08-11,106.18860626220703,109.20557448641424,105.92889749318043,108.70800797992307,187902400
2020-08-12,109.71771240234375,109.97499163666492,107.08423344754698,107.27840393895296,165598000
2020-08-13,111.6594467163086,112.66186835700262,110.60847874929773,111.09634192240293,210082000
2020-08-14,111.55992126464844,111.64972529333073,109.75167818563322,111.4846796510428,165565200
2020-08-17,111.2686767578125,112.70556367842538,110.64247058340116,112.68129051352851,119561600
2020-08-18,112.19585418701172,112.62060863769267,110.68615521459195,111.02110562369826,105633600
2020-08-19,112.33663177490234,113.74924556112234,112.24197605902953,112.60362178027331,145538000
2020-08-20,114.8293228149414,114.94340001045877,112.36088962986535,112.37788158405773,126907200
2020-08-21,120.74678039550781,121.22978455348972,115.7759366742478,115.78806955381434,338054800
2020-08-24,122.19093322753906,125.03315266970756,120.32686973134855,124.94819288976294,345937600
2020-08-25,121.18850708007812,121.53316822878249,119.4676456893335,121.06472653687041,211495600
2020-08-26,122.83655548095703,123.29286429117482,121.43850421682247,122.50403462016395,163022400
2020-08-27,121.36812591552734,123.77102105443406,120.22492431150832,123.43850018201364,155552400
2020-08-28,121.17151641845703,122.75887903183632,120.9482136928383,122.34140581995463,187630000
2020-08-31,125.28071594238281,127.1836224608346,122.32928572568825,123.8632579117057,225702700
2020-09-01,130.27096557617188,130.87291336835037,126.72730590113318,128.89233580510103,151948100
2020-09-02,127.57197570800781,133.96028524180616,123.3001648971193,133.58164753272405,200119000
2020-09-03,117.35842895507812,125.08653127360425,116.9895020715435,123.21276461682936,257599600
2020-09-04,117.43610382080078,120.0962780604988,107.65947073062564,116.57203254505438,332607200
2020-09-08,109.53324127197266,115.52349034053138,109.3973204514996,110.63031858211357,231366600
2020-09-09,113.90213012695312,115.66910798759174,111.9021462317051,113.84388047008285,176940500
2020-09-10,110.18372344970703,116.98950502781075,109.22256693467808,116.85358420375128,182274400
2020-09-11,108.73713684082031,111.87304145706314,106.7954022543771,111.23226548811466,180860300
2020-09-14,111.99925994873047,112.55265405113641,109.51384186173257,111.377905426981,140150100
2020-09-15,112.17401885986328,115.36817345414228,110.30024450538139,114.88273976030895,184642000
2020-09-16,108.86334228515625,112.62060121644382,108.77596778791039,111.87303669164397,154679000
2020-09-17,107.12548828125,108.93130194991431,105.54297733812126,106.52355532978139,178011000
2020-09-18,103.72745513916016,107.64975978247199,102.99930468969426,107.18374764280628,287104900
2020-09-21,106.87306213378906,106.97985811734019,100.09640588332402,101.49445700826324,195713800
2020-09-22,108.55265808105469,109.57207159281869,105.97986595474057,109.39731520243424,183055400
2020-09-23,103.99929809570312,108.84392339466623,103.65948864684648,108.36820053624751,150718700
2020-09-24,105.06724548339844,107.03810463761715,101.94105203582586,102.1060976756968,167743300
2020-09-25,109.00895690917969,109.16429920075271,104.53325898124413,105.27112005195967,149981400
2020-09-28,111.61091613769531,111.96042899652844,109.49442489570826,111.65946247086177,137672400
2020-09-29,110.7662353515625,111.95069452133387,110.26138766643038,111.21284078207377,99382200
2020-09-30,112.43611907958984,113.84388085140603,110.30992511829172,110.47497075139586,142675200
2020-10-01,113.3875961303711,114.29050304173128,112.45556438431055,114.2128318777771,116120400
2020-10-02,109.72743225097656,112.00897660747881,108.95074276136629,109.60122215328667,144712000
2020-10-05,113.10604095458984,113.25167253166546,110.24198536966455,110.59149819179417,106243800
2020-10-06,109.86334991455078,112.73711630408881,108.97985709448719,112.32934639868184,161498200
2020-10-07,111.72740936279297,112.18371817362878,110.80508099423795,111.28081129884058,96849000
2020-10-08,111.62059783935547,113.0089381653486,111.25166358040926,112.86330661087659,83477200
2020-10-09,113.56233978271484,113.59146461414193,111.57205902106843,111.9215718124515,100506900
2020-10-12,120.7759017944336,121.53317715466372,115.80505821466257,116.56233357489269,240226800
2020-10-13,117.57203674316406,121.73705863931524,116.1642820228976,121.62055188862823,262330500
2020-10-14,117.65940856933594,119.4458008172495,116.1351472290792,117.47494141501437,150712000
2020-10-15,117.1933822631836,117.66910513115165,114.70796452850907,115.26135855246798,112559200
2020-10-16,115.5526123046875,118.00891257285697,115.34873107903783,117.74677427764382,115393800
2020-10-19,112.6011962890625,116.9118422011094,112.29051903948137,116.46524411778215,120639300
2020-10-20,114.08659362792969,115.51376943296876,112.26135876123892,112.81475270532265,124423700
2020-10-21,113.46524810791016,115.25164013400696,113.05747826966751,113.27107023085922,89946000
2020-10-22,112.37788391113281,114.60117079702067,111.2516743484804,114.02835526922215,101988000
2020-10-23,111.68858337402344,113.15459517987493,110.95072209723901,112.99925284491812,82572600
2020-10-26,111.6982650756836,113.15456575512079,109.5914777966803,110.68856238241843,111850700
2020-10-27,113.20311737060547,113.86330738232272,111.203133250019,112.12545415431511,92276800
2020-10-28,107.96044921875,112.06722147724142,107.86336396260268,111.69829454102945,143937800
2020-10-29,111.9604263305664,113.52352341003616,108.93131742851756,109.09637051307503,146129200
2020-10-30,105.6886215209961,108.72743369464578,104.58183332192213,107.82452675254544,190272600
2020-11-02,105.60124206542969,107.45560232371076,104.19348732192323,105.93134082759394,122866900
2020-11-03,107.22259521484375,108.24200151383607,105.56241289323033,106.46531984784082,107624400
2020-11-04,111.60121154785156,112.22256612959036,109.07695763364633,110.81481127564828,138235500
2020-11-05,115.56233215332031,116.13514770518474,113.46526266207991,114.51379370413532,126387100
2020-11-06,115.43103790283203,115.92702909027747,112.94132478624495,115.07119461202119,114457900
2020-11-09,113.1261215209961,118.64043465344767,112.86353836131654,117.19134868504119,154515300
2020-11-10,112.78572845458984,114.36124218625869,110.99624681601809,112.37726248118744,138023400
2020-11-11,116.20906066894531,116.34521597780906,113.24281153166176,113.97221815196379,112295000
2020-11-12,115.936767578125,117.22052312713384,115.31434109496367,116.33551348572685,103162300
2020-11-13,115.98540496826172,116.38414348107418,114.633571669367,116.16046289142338,81581900
2020-11-16,116.9968490600586,117.66789824397613,114.90588149878657,115.65473585240478,91183000
2020-11-17,116.11181640625,117.35666927518157,115.6936229499769,116.26742672482064,74271000
2020-11-18,114.7891616821289,116.53001321672764,114.75998660153422,115.35323797332128,76322100
2020-11-19,115.38241577148438,115.7908817492475,113.60266161420516,114.36124340716778,74113000
2020-11-20,114.11813354492188,115.50886961862527,114.06951087180147,115.38244176461967,73604300
2020-11-23,110.72393798828125,114.39042656864258,110.62668524347754,113.96250558761568,127959300
2020-11-24,112.0076904296875,112.66901946402936,109.49852961528087,110.78229252304031,113874200
2020-11-25,112.84408569335938,113.54431736019659,112.00769869351593,112.37726952874067,76499200
2020-11-27,113.38868713378906,114.26397656378495,113.02885128250198,113.36923955530375,46691300
2020-11-30,115.7811508178711,117.64843004399634,113.60265096748358,113.75826127961471,169410200
2020-12-01,119.35040283203125,120.07980962174469,116.71481385558914,117.68735624187373,127728200
2020-12-02,119.70052337646484,119.98256156993129,117.57065309264819,118.66962336105755,89004200
2020-12-03,119.56433868408203,120.3812705585125,118.85437962376297,120.12840751265676,78967600
2020-12-04,118.89328002929688,119.48653134532607,118.18332098194936,119.23366830409037,78260400
2020-12-07,120.35211181640625,121.14959622013072,118.89329833984375,118.95164850453536,86712000
2020-12-08,120.9648208618164,121.54835223688058,119.7102402772839,120.95510078016575,82225500
2020-12-09,118.43619537353516,122.49169482167979,117.67761359703715,121.11068659164964,115089200
2020-12-10,119.8561019897461,120.46880834155796,116.85095006957522,117.19133836507719,81312200
2020-12-11,119.04888916015625,119.38927743158283,117.23996015210895,119.06833673856299,86939800
2020-12-14,118.43619537353516,119.9630864267169,118.20278730843776,119.2336797308675,79184500
2020-12-15,124.36869812011719,124.3881531199314,120.72166474533367,120.92589772393254,157243700
2020-12-16,124.30060577392578,124.84522698584006,123.08492812596889,123.91159486250558,98208600
2020-12-17,125.16618347167969,126.02202539265798,124.52430203094598,125.36068895195196,94359800
2020-12-18,123.1822280883789,125.55523399855811,122.65705428432727,125.41907865157175,192541500
2020-12-21,124.70909118652344,124.78689634893868,120.06034032088816,121.5872313887212,121251600
2020-12-22,128.25889587402344,130.7194269475822,126.09011564727457,127.99630527207523,168904800
2020-12-23,127.3641586303711,128.79378229896713,127.18909328249408,128.53120653688052,88223700
2020-12-24,128.34640502929688,129.79549835924004,127.50029800003861,127.71425848740788,54930100
2020-12-28,132.93678283691406,133.56892926985674,129.84409122328378,130.31092211880733,124486200
2020-12-29,131.16680908203125,134.9791741005159,130.6513627172758,134.25950211038574,121047300
2020-12-30,130.04837036132812,132.25604575507535,129.7371496715403,131.85729981121693,96452100
2020-12-31,129.04661560058594,131.040329904096,128.10324856194674,130.39844854670574,99116600
2021-01-04,125.85672760009766,129.94140310336348,123.2794885092681,129.85387784053697,143301900
2021-01-05,127.41277313232422,128.12273976147537,124.9036119861187,125.35098801490136,97664900
2021-01-06,123.12384033203125,127.4516575492309,122.9098798620693,124.21309026097016,155088000
2021-01-07,127.32524108886719,128.0157526782517,124.34926390945633,124.83553507837492,109578200
2021-01-08,128.42422485351562,128.98830121735807,126.65419059044255,128.79378086858412,105158200
2021-01-11,125.4384994506836,126.59582714131227,124.97168331019907,125.64273985954293,100384500
2021-01-12,125.26346588134766,126.12902803614703,123.37673122396438,124.9717001892066,91951100
2021-01-13,127.29603576660156,127.84065697204407,124.96194064618656,125.22451633035823,88636800
2021-01-14,125.37044525146484,127.40305532059554,125.22455498651907,127.20854980715394,90221800
2021-01-15,123.64901733398438,126.64444915422231,123.5128620166925,125.24398598218208,111598500
2021-01-19,124.32008361816406,125.1759255883475,123.45452156734409,124.27145353534586,90757300
2021-01-20,128.40475463867188,128.85213061210496,125.02031169638846,125.12729193961263,104319500
2021-01-21,133.11184692382812,135.83496806730975,129.92190967683482,130.1261500695179,120150900
2021-01-22,135.25149536132812,136.01007733964045,131.31269518789352,132.53809342059313,114459400
2021-01-25,138.99574279785156,141.10615779384105,132.79091821695442,139.14163304575837,157611700
2021-01-26,139.22915649414062,140.3378541007655,137.48829750104505,139.65707747210416,98390600
2021-01-27,138.1593780517578,140.33787848176394,136.55468894542827,139.4917564593141,140843800
2021-01-28,133.32583618164062,138.09130292156465,132.94654523318187,135.6891219680526,142621100
2021-01-29,128.33665466308594,132.98540444648626,126.63470608598875,132.10038762484038,177523800
2021-02-01,130.45684814453125,131.66280616641993,127.33498024294086,130.0775571695549,106239800
2021-02-02,131.28350830078125,132.5672565949287,130.91393742770222,132.00318020332065,83305400
2021-02-03,130.26235961914062,132.0421143770578,129.94141877691072,132.0323794534668,89880900
2021-02-04,133.6176300048828,133.6273500887493,130.89450770017083,132.5575621103493,84183100
2021-02-05,133.2036590576172,133.84649984670483,132.32706879031318,133.77832786955716,75693800
2021-02-08,133.34976196289062,133.39846472288602,131.411505066242,132.49264094535826,71297200
2021-02-09,132.47311401367188,134.29449558670797,132.3172860388913,133.06725182462114,76774200
2021-02-10,131.86924743652344,133.42764614924684,130.9049865610518,132.93089894279558,73046600
2021-02-11,131.61602783203125,132.84325691578465,130.291393245221,132.3659937299951,64280000
2021-02-12,131.8497772216797,132.0056200817279,130.21347177715296,130.85631242835694,60145100
2021-02-16,129.7264404296875,132.47309953309198,129.33683338034655,131.96663266193272,80576300
2021-02-17,127.43755340576172,128.78167180132837,126.10318447577991,127.83689508299388,97918500
2021-02-18,126.33695983886719,126.61941198787154,124.09676726976038,125.84021263400942,96856700
2021-02-19,126.49278259277344,127.31095005461351,125.4506152038684,126.85317101046176,87668800
2021-02-22,122.72343444824219,126.34669893995918,122.33383475744539,124.68116007602796,103916400
2021-02-23,122.58707427978516,123.41496896895947,115.31132670254333,120.54168521506156,158273000
2021-02-24,122.0903549194336,122.29489311702532,119.05149320550255,121.69102056156322,111039900
2021-02-25,117.8437271118164,123.17148430278391,117.40543205845579,121.43777330096201,148199500
2021-02-26,118.10668182373047,121.60332166999451,118.04823704787154,119.40209003118217,164560400
2021-03-01,124.46688842773438,124.60324720609326,119.59691082635653,120.53194563410155,116307900
2021-03-02,121.86632537841797,125.37270785746594,121.75918527388905,125.07077161615514,102260900
2021-03-03,118.88589477539062,122.44098002866822,118.6716145648539,121.56438254510716,112966300
2021-03-04,117.00606536865234,120.3858306141505,115.53533765690152,118.58394060046568,178155000
2021-03-05,118.26251983642578,118.76900160643346,114.51263902780947,117.83396691295218,153766600
2021-03-08,113.33413696289062,117.85347628547363,113.18803612592406,117.78529688568887,154376600
2021-03-09,117.94112396240234,118.88590088596752,115.70093853482196,115.93469539878758,129525800
2021-03-10,116.85999298095703,118.99303824849771,116.34376908141869,118.52552453136408,111943300
2021-03-11,118.78848266601562,120.00597696289303,118.10668883216246,119.35340180320566,103026500
2021-03-12,117.88267517089844,118.01903394756955,116.06130832636462,117.26906067587845,88105100
2021-03-15,120.7657241821289,120.7754662197614,117.28855984707407,118.25282093575967,92403800
2021-03-16,122.30461120605469,123.91170522216095,121.47671654048351,122.43122794234345,115227900
2021-03-17,121.51568603515625,122.58707964634337,119.15861117334904,120.82415009129004,111932600
2021-03-18,117.39569854736328,119.97678859492719,117.19116034554088,119.68458691746812,121229700
2021-03-19,116.86972045898438,118.27227638684158,116.56778422545804,116.78206442899135,185549500
2021-03-22,120.18131256103516,120.64883370339138,117.13270910784668,117.20088850037816,111912300
2021-03-23,119.35342407226562,121.0092136525593,118.96382433837393,120.12288150317761,95467100
2021-03-24,116.96710968017578,119.7040419397164,116.94763304087101,119.62612052050626,88530500
2021-03-25,117.45410919189453,118.49629146995656,115.90545997424265,116.43141841542507,98844700
2021-03-26,118.0580062866211,118.32098926109825,115.82755546141085,117.22036947257719,94071200
2021-03-29,118.23332977294922,119.39238695881983,117.59049651669116,118.48657071923124,80819200
2021-03-30,116.78204345703125,117.2690411299705,115.76908740559824,116.98658158794636,85671900
2021-03-31,118.97358703613281,120.30795651036694,117.9995912477584,118.48658914194561,118323800
2021-04-01,119.80146789550781,120.95078308800542,119.3047280211155,120.44430860719166,75089100
2021-04-05,122.62604522705078,122.87928615898178,119.86963594729222,120.6488353850815,88651200
2021-04-06,122.927978515625,123.82405264578033,122.38254338092113,123.21043811923847,80171300
2021-04-07,124.57405090332031,124.5935275475856,121.88582070386657,122.55788011147936,83466700
2021-04-08,126.97005462646484,126.99927330265552,125.17790646414029,125.59671739753477,88844600
2021-04-09,129.5414276123047,129.58038090088027,126.10322399320837,126.4246443564377,106686700
2021-04-12,127.8271713256836,129.39530463290586,127.23303349221449,129.07388434312833,91420000
2021-04-13,130.93418884277344,131.15821847574705,128.4992004477625,128.99594759201815,91266500
2021-04-14,128.5966339111328,131.4894019428346,128.2362603060902,131.43096458655666,87222800
