Date,Close,High,Low,Open,Volume,Return,MA_20,MA_50,MA_200,Volatility,Momentum,MA_ratio,RSI,Volume_Change,Distance_to_MA
2020-10-29,111.9604263305664,113.52352341003616,108.93131742851756,109.09637051307503,146129200,0.03705039336870142,113.37011375427247,113.9520018005371,87.73694999694824,0.026194551525424385,-0.04465231595471342,0.9948935688968134,47.348141352303166,0.015224631750659023,-0.01747731885795894
2020-10-30,105.6886215209961,108.72743369464578,104.58183332192213,107.82452675254544,190272600,-0.0560180504408998,113.16817321777344,113.7691877746582,87.88544410705566,0.028181814539554907,-0.08536363295433058,0.9947172466584258,24.220213338450563,0.30208473049876416,-0.07102596416234623
2020-11-02,105.60124206542969,107.45560232371076,104.19348732192323,105.93134082759394,122866900,-0.0008267631303058298,112.79293327331543,113.46627700805664,88.02929485321044,0.027142959591911077,-0.06216589569495323,0.9940656928869412,27.10722502162288,-0.35425857427711605,-0.0693160571582735
2020-11-03,107.22259521484375,108.24200151383607,105.56241289323033,106.46531984784082,107624400,0.015353542417706478,112.66089553833008,113.16691024780273,88.18385570526124,0.026740378252124403,-0.06016481161205911,0.9955285983476564,31.146922838180743,-0.12405700803064124,-0.052526971178612686
2020-11-04,111.60121154785156,112.22256612959036,109.07695763364633,110.81481127564828,138235500,0.04083669420828984,112.654585647583,112.9751643371582,88.35894775390625,0.02807790506245069,-0.0164282596754719,0.9971623967846731,41.149367383296585,0.28442527902594583,-0.012161547162757622
2020-11-05,115.56233215332031,116.13514770518474,113.46526266207991,114.51379370413532,126387100,0.03549352691185015,112.85167236328125,112.82967987060547,88.55200134277344,0.029153250677989625,0.028336965703195993,1.000194917620089,50.014330869863564,-0.08571170213150747,0.02421926824438994
2020-11-06,115.43103790283203,115.92702909027747,112.94132478624495,115.07119461202119,114457900,-0.0011361336176055614,112.9451072692871,112.71093811035156,88.74550735473633,0.028936533172747712,0.03350794159753856,1.0020776081085074,54.55073244716783,-0.09438621504884592,0.024133414538856097
2020-11-09,113.1261215209961,118.64043465344767,112.86353836131654,117.19134868504119,154515300,-0.019967908317485406,112.56261825561523,112.55003021240235,88.93877006530762,0.025263885941978047,0.012783156876653656,1.0001118439789765,48.49510857390406,0.349974968962387,0.0051185353527365305
2020-11-10,112.78572845458984,114.36124218625869,110.99624681601809,112.37726248118744,138023400,-0.003008969651125848,112.32330284118652,112.30013046264648,89.11979675292969,0.02464912038403182,-0.0036870796998387245,1.000206343291362,48.92585497679396,-0.10673311963281307,0.004324108885206378
2020-11-11,116.20906066894531,116.34521597780906,113.24281153166176,113.97221815196379,112295000,0.030352530069740036,112.25078544616699,112.01889236450195,89.30992504119872,0.025676757026745167,0.07640401193109092,1.0020701247510149,55.63960861457628,-0.18640607317309965,0.03740590730721417
2020-11-12,115.936767578125,117.22052312713384,115.31434109496367,116.33551348572685,103162300,-0.0023431313294581813,112.18795471191406,111.7861882019043,89.49925846099853,0.02566718073912763,0.03551559580363084,1.0035940621687907,56.33118389311561,-0.08132775279398019,0.037129626145978555
2020-11-13,115.98540496826172,116.38414348107418,114.633571669367,116.16046289142338,81581900,0.00041951652743765777,112.20959434509277,111.75872772216798,89.70614265441894,0.025461534465075843,0.09742565755027921,1.0040342855731648,56.381830447492696,-0.20918882188551435,0.037819661446050604
2020-11-16,116.9968490600586,117.66789824397613,114.90588149878657,115.65473585240478,91183000,0.008720442818418883,112.42937698364258,111.74994262695313,89.91910854339599,0.0247603481813436,0.1079116757695735,1.006079952622057,55.731538468986315,0.11768664372857218,0.04695220695209517
2020-11-17,116.11181640625,117.35666927518157,115.6936229499769,116.26742672482064,74271000,-0.007564585379169264,112.5306381225586,111.88151412963867,90.1153674697876,0.024710778519029104,0.08290436520021527,1.005801887809346,64.18241035773013,-0.1854731693407763,0.03781055618991369
2020-11-18,114.7891616821289,116.53001321672764,114.75998660153422,115.35323797332128,76322100,-0.011391215511549757,112.59683380126953,111.89925476074218,90.30187950134277,0.024830051540046503,0.028565551305959058,1.0062339918350562,55.42729432760735,0.027616431716282364,0.0258259711163027
2020-11-19,115.38241577148438,115.7908817492475,113.60266161420516,114.36124340716778,74113000,0.0051682064810116835,112.7470603942871,112.00322860717773,90.48682605743409,0.024721899964280942,-0.0015568773880163533,1.0066411637982167,73.7806071781373,-0.028944434180925294,0.03017044424815882
2020-11-20,114.11813354492188,115.50886961862527,114.06951087180147,115.38244176461967,73604300,-0.01095732151306672,112.86853790283203,112.11084854125977,90.67077899932862,0.024824762079418583,-0.011373928379777132,1.0067583946730492,69.75286403664609,-0.0068638430504769365,0.017904467139265034
2020-11-23,110.72393798828125,114.39042656864258,110.62668524347754,113.96250558761568,127959300,-0.029742823959739262,112.81982154846192,112.08534210205079,90.83592460632325,0.025783574493566812,-0.021234561040519684,1.0065528590325612,57.50347764724656,0.7384758770887028,-0.012146138721065017
2020-11-24,112.0076904296875,112.66901946402936,109.49852961528087,110.78229252304031,113874200,0.011594172540558612,112.76005020141602,112.08201553344726,91.00983280181885,0.02573483330978042,-0.006898373008386471,1.0060494510626143,51.00431600647251,-0.11007484411058832,-0.0006631313989672297
2020-11-25,112.84408569335938,113.54431736019659,112.00769869351593,112.37726952874067,76499200,0.007467302115267804,113.00423202514648,112.16163040161133,91.1787532043457,0.023365192685069702,-0.028956218699435432,1.0075123874405008,42.057427744943126,-0.3282130631872716,0.006084570002276264
2020-11-27,113.38868713378906,114.26397656378495,113.02885128250198,113.36923955530375,46691300,0.004826140750606722,113.07564506530761,112.28689437866211,91.35321170806884,0.021921943361595937,-0.02197819119477251,1.0070244233844923,44.17309771050922,-0.3896498264034134,0.009812300546949
2020-11-30,115.7811508178711,117.64843004399634,113.60265096748358,113.75826127961471,169410200,0.02109966826989651,113.58027153015136,112.52796829223632,91.5395357131958,0.017781502996904758,-0.001761033213157459,1.0093514817150364,57.53724438345341,2.628303345591149,0.028909990778347838
2020-12-01,119.35040283203125,120.07980962174469,116.71481385558914,117.68735624187373,127728200,0.030827574168568628,114.26772956848144,112.77751510620118,91.75089447021485,0.018649420233708608,0.020116385961509886,1.0132137550723381,65.74897620535415,-0.24604185580325155,0.05828189883099007
2020-12-02,119.70052337646484,119.98256156993129,117.57065309264819,118.66962336105755,89004200,0.0029335514261006335,114.8916259765625,113.00047241210937,91.95842220306396,0.018538620882149477,0.030907336404580432,1.0167358022854642,59.824933005916435,-0.30317502321335466,0.05929223853083182
2020-12-03,119.56433868408203,120.3812705585125,118.85437962376297,120.12840751265676,78967600,-0.001137711753811721,115.28978233337402,113.31177322387695,92.16927989959717,0.016626609386073053,0.04159954591511372,1.0174563423836727,60.286738289219365,-0.11276546500052809,0.05518019251054789
2020-12-04,118.89328002929688,119.48653134532607,118.18332098194936,119.23366830409037,78260400,-0.005612531814843669,115.45632972717286,113.58829391479492,92.38554141998291,0.014928249200205326,0.03042807029422745,1.0164456718909713,57.964733255066804,-0.008955571652171312,0.0467036340776572
2020-12-07,120.35211181640625,121.14959622013072,118.89329833984375,118.95164850453536,86712000,0.012270094548236132,115.70238342285157,113.81515701293945,92.62706188201905,0.015102328563022462,0.054627411769141876,1.016581503373031,58.970293136062665,0.10799331462655437,0.05743483535082786
2020-12-08,120.9648208618164,121.54835223688058,119.7102402772839,120.95510078016575,82225500,0.005090970454634247,116.09431838989258,114.00223510742188,92.88384811401367,0.01417779618523074,0.09249023345447682,1.0183512479426335,63.16621992238033,-0.051740243564904476,0.061074116203369416
2020-12-09,118.43619537353516,122.49169482167979,117.67761359703715,121.11068659164964,115089200,-0.020903808812066216,116.37684173583985,114.15563430786133,93.1224700164795,0.015138984005644864,0.05739342467634523,1.019457711758565,59.28672950241948,0.39967771555052867,0.0374975890732626
2020-12-10,119.8561019897461,120.46880834155796,116.85095006957522,117.19133836507719,81312200,0.011988789505883002,116.55919380187989,114.30403396606445,93.3913028717041,0.013867894667787737,0.062138979223431035,1.0197294859819643,60.93149070951456,-0.2934854008890495,0.04857280912176719
2020-12-11,119.04888916015625,119.38927743158283,117.23996015210895,119.06833673856299,86939800,-0.006734849675479215,116.71479988098145,114.41725982666016,93.65629299163818,0.013968648072865995,0.04991857802964628,1.0200803625065136,62.32361708164641,0.06920978647730602,0.040480163049813625
2020-12-14,118.43619537353516,119.9630864267169,118.20278730843776,119.2336797308675,79184500,-0.005146572899112356,116.83733940124512,114.59143508911133,93.88747276306152,0.014044830311913429,0.02293157855928185,1.0195992336633821,72.38836282905562,-0.08920310375685248,0.03355189924477316
2020-12-15,124.36869812011719,124.3881531199314,120.72166474533367,120.92589772393254,157243700,0.05009028471297605,117.20593185424805,114.81668823242188,94.1597801208496,0.01777194807773082,0.04204673942448678,1.0208092016814634,78.25688553409978,0.9857888854510668,0.08319356737027025
2020-12-16,124.30060577392578,124.84522698584006,123.08492812596889,123.91159486250558,98208600,-0.0005475038914184438,117.61537132263183,115.10543334960937,94.41553409576416,0.017616663956996747,0.0384299271858104,1.0218055560018529,77.14267742085919,-0.3754369809410488,0.0798847817755739
2020-12-17,125.16618347167969,126.02202539265798,124.52430203094598,125.36068895195196,94359800,0.006963583905039039,118.13422241210938,115.37420883178712,94.68747966766358,0.017271551011019657,0.04685213709414726,1.0239222752491097,77.4851081528412,-0.039190050565836354,0.08487143477767238
2020-12-18,123.1822280883789,125.55523399855811,122.65705428432727,125.41907865157175,192541500,-0.0158505702440761,118.5242130279541,115.60544143676758,94.95420509338379,0.017856828348105813,0.03607393166396933,1.0252477007562226,67.60759050700185,1.0405034771163142,0.06554005207233767
2020-12-21,124.70909118652344,124.78689634893868,120.06034032088816,121.5872313887212,121251600,0.012395157335919116,119.05376091003419,115.82837646484376,95.25618278503418,0.017628867824370953,0.03620193534089067,1.0278462371970603,64.12088601385443,-0.37025732114894716,0.07667132176695196
2020-12-22,128.25889587402344,130.7194269475822,126.09011564727457,127.99630527207523,168904800,0.0284646825161341,119.93050880432129,115.97803634643554,95.55274959564208,0.016425592707359528,0.06029914284368165,1.034079491103638,69.2981988327112,0.39301089635105857,0.1058895280042852
2020-12-23,127.3641586303711,128.79378229896713,127.18909328249408,128.53120653688052,88223700,-0.006976024840656403,120.69833221435547,116.17387878417969,95.85681526184082,0.016704707638053432,0.07538205046757951,1.0389455312805818,67.00598639039356,-0.47767203773960243,0.09632354504561201
2020-12-24,128.34640502929688,129.79549835924004,127.50029800003861,127.71425848740788,54930100,0.007712109980456905,121.47344818115235,116.38761871337891,96.19865327835083,0.016705485242103572,0.07083747008789865,1.0436973410401842,70.33475940111718,-0.37737705401156374,0.10274964337373528
2020-12-28,132.93678283691406,133.56892926985674,129.84409122328378,130.31092211880733,124486200,0.035765534738346316,122.45085296630859,116.70248672485351,96.5275134086609,0.017922016950889432,0.11665706227694783,1.049256587436803,73.85692020743613,1.2662656721906567,0.139108399209485
2020-12-29,131.16680908203125,134.9791741005159,130.6513627172758,134.25950211038574,121047300,-0.013314401906763473,123.2201358795166,117.01477066040039,96.89072641372681,0.018260580045075872,0.10748921533949218,1.0530306147172257,68.52712671344003,-0.02762474876733323,0.1209423249882088
2020-12-30,130.04837036132812,132.25604575507535,129.7371496715403,131.85729981121693,96452100,-0.00852684248805391,123.75503425598144,117.3637141418457,97.23548065185547,0.017599772858844724,0.04566802038665241,1.0544573777412258,72.22648472668553,-0.2031866881789185,0.10807988067037273
2020-12-31,129.04661560058594,131.040329904096,128.10324856194674,130.39844854670574,99116600,-0.007702939744334336,124.2223388671875,117.66291458129882,97.58270442962646,0.017807368033903953,0.0381817111598961,1.0557475931072273,67.87743332428047,0.02762511132468859,0.09674841949815534
2021-01-04,125.85672760009766,129.94140310336348,123.2794885092681,129.85387784053697,143301900,-0.024718881511479163,124.53695831298828,117.91074417114258,97.91626209259033,0.018906251918270323,0.00551701832926943,1.0561968647422666,62.119238649787974,0.4457911187429755,0.06738981663470639
2021-01-05,127.41277313232422,128.12273976147537,124.9036119861187,125.35098801490136,97664900,0.01236362617953013,124.96293296813965,118.2114419555664,98.27637432098389,0.018915799054377142,0.03434379382154096,1.0571136846051756,65.46072670716367,-0.31846751508528504,0.07783790658958747
2021-01-06,123.12384033203125,127.4516575492309,122.9098798620693,124.21309026097016,155088000,-0.03366171769794779,125.1015193939209,118.44014709472657,98.62092548370362,0.020531432490008536,-0.012711590144788842,1.0562425196404617,47.727257531978246,0.5879604648138685,0.03954481104754739
2021-01-07,127.32524108886719,128.0157526782517,124.34926390945633,124.83553507837492,109578200,0.034123373227361364,125.41954040527344,118.75268661499024,98.95928867340088,0.021798036835451944,-0.007279454409722108,1.0561406565217164,54.7979626222561,-0.2934450118642319,0.07218829921440134
2021-01-08,128.42422485351562,128.98830121735807,126.65419059044255,128.79378086858412,105158200,0.008631311083726168,125.91894187927247,119.05710876464843,99.30478984832763,0.021097632802307094,0.008323112518813014,1.0576348038838108,55.130224013462815,-0.040336490287301685,0.07867750347762993
2021-01-11,125.4384994506836,126.59582714131227,124.97168331019907,125.64273985954293,100384500,-0.02324892679895585,126.19806175231933,119.4066697692871,99.61975334167481,0.021875762180793814,-0.022656696757104466,1.0568761526986248,53.44414511402222,-0.04539541376706713,0.05051501472280362
2021-01-12,125.26346588134766,126.12902803614703,123.37673122396438,124.9717001892066,91951100,-0.00139537359026487,126.5087905883789,119.67273056030274,99.94676864624023,0.021789487432673532,-0.057721548482032814,1.0571229552135228,50.88266827401382,-0.0840109777903959,0.046716869372574084
2021-01-13,127.29603576660156,127.84065697204407,124.96194064618656,125.22451633035823,88636800,0.01622635834760633,126.95178260803223,120.10487884521484,100.27540529251098,0.021904544449940548,-0.029510310897392644,1.0570077071693427,48.38911762183093,-0.03604415825368046,0.0598739783972833
2021-01-14,125.37044525146484,127.40305532059554,125.22455498651907,127.20854980715394,90221800,-0.01512686945465691,127.0018699645996,120.50026290893555,100.59504224777221,0.019363985867230246,-0.035970655355896164,1.0539551275550116,46.77569646042245,0.017881963247770694,0.040416362794243724
2021-01-15,123.64901733398438,126.64444915422231,123.5128620166925,125.24398598218208,111598500,-0.013730731465678936,126.96929054260254,120.82879135131836,100.92223678588867,0.01962694021978252,-0.04182673246780644,1.0508198345991084,42.58060644446661,0.23693497580407397,0.023340678584345083
2021-01-19,124.32008361816406,125.1759255883475,123.45452156734409,124.27145353534586,90757300,0.0054271865531052566,126.92698554992675,121.0831687927246,101.24793003082276,0.01960090855879268,-0.012209470333728878,1.0482628330218697,34.46704489754153,-0.18675161404499163,0.02673298739794749
2021-01-20,128.40475463867188,128.85213061210496,125.02031169638846,125.12729193961263,104319500,0.0328560832781728,127.1881118774414,121.34001724243164,101.59829925537109,0.020551212687083577,0.007785573470859397,1.0481959271797823,45.40446935373558,0.14943370946469314,0.058222650340696916
2021-01-21,133.11184692382812,135.83496806730975,129.92190967683482,130.1261500695179,120150900,0.03665823978560523,127.60824966430664,121.69363342285156,101.94676069259644,0.02185465997227277,0.08112162977423343,1.0486025116934707,54.553299559157644,0.1517587795186901,0.09382753378150395
2021-01-22,135.25149536132812,136.01007733964045,131.31269518789352,132.53809342059313,114459400,0.016074064682795708,127.95787963867187,122.1361408996582,102.30959308624267,0.021277461014550747,0.062252026422072726,1.0476659790962002,58.9206771100238,-0.04736959939542695,0.10738307568146381
2021-01-25,138.99574279785156,141.10615779384105,132.79091821695442,139.14163304575837,157611700,0.027683593638063497,128.5394588470459,122.66034118652344,102.6831248474121,0.021837269490073745,0.08231716373132958,1.0479300612052136,68.59341844355102,0.3770096645622816,0.13317590227869736
2021-01-26,139.22915649414062,140.3378541007655,137.48829750104505,139.65707747210416,98390600,0.0016792866572072906,129.08359642028807,123.12074310302734,103.05550403594971,0.021833753704991705,0.10993958875344223,1.048430939961685,67.37202519756119,-0.37574050657406777,0.13083427686619614
2021-01-27,138.1593780517578,140.33787848176394,136.55468894542827,139.4917564593141,140843800,-0.007683580575508553,129.34472618103027,123.5651953125,103.41617942810059,0.020669004930532656,0.10295030621797929,1.046773129390632,74.41575284355586,0.4314761776023319,0.1181091706475169
2021-01-28,133.32583618164062,138.09130292156465,132.94654523318187,135.6891219680526,142621100,-0.03498526077836295,129.45267753601075,123.91200393676758,103.73601505279541,0.02204362555258457,0.04736832831224036,1.0447145831171498,59.54815755073024,0.012618943822873208,0.07597191511547935
2021-01-29,128.33665466308594,132.98540444648626,126.63470608598875,132.10038762484038,177523800,-0.03742096551907259,129.36709175109863,124.13880004882813,104.03407001495361,0.023596270103707465,0.023659558723521767,1.042116499436228,49.876008524494964,0.2447232562362791,0.033815814335297616
2021-02-01,130.45684814453125,131.66280616641993,127.33498024294086,130.0775571695549,106239800,0.016520560606876566,129.4376033782959,124.42570068359375,104.3399955368042,0.023822162242292586,0.05505770249801878,1.040280285079102,57.28406277871771,-0.4015461588812317,0.048471878621558336
2021-02-02,131.28350830078125,132.5672565949287,130.91393742770222,132.00318020332065,83305400,0.0063366558981567955,129.70894241333008,124.7555876159668,104.65475414276123,0.023070588492079932,0.056012065628950225,1.0397044724971447,58.57578306043226,-0.2158739003650233,0.052325677827827995
2021-02-03,130.26235961914062,132.0421143770578,129.94141877691072,132.0323794534668,89880900,-0.007778194648036751,129.8514217376709,125.05318649291992,104.97149864196777,0.02305082536339086,0.014466792804487705,1.0383695560210506,54.35102277605464,0.0789324581599753,0.04165566086167369
2021-02-04,133.6176300048828,133.6273500887493,130.89450770017083,132.5575621103493,84183100,0.025757789092353933,130.37611122131347,125.44317642211914,105.31536113739014,0.022109484195878718,0.0037996849472317074,1.039324058429411,61.6100816934743,-0.06339277866599025,0.06516459337139593
2021-02-05,133.2036590576172,133.84649984670483,132.32706879031318,133.77832786955716,75693800,-0.0030981760958527227,130.67003211975097,125.89277084350586,105.64781482696533,0.021008812917543484,-0.01514095129403259,1.0379470659374366,63.964738295943,-0.10084328089604688,0.058072343353212166
2021-02-08,133.34976196289062,133.39846472288602,131.411505066242,132.49264094535826,71297200,0.0010968385276131087,130.91630897521972,126.31961227416993,105.98229167938233,0.02095999550246127,-0.04061981123531366,1.0363894142666692,63.403145985980096,-0.058084017449249514,0.05565366740884334
2021-02-09,132.47311401367188,134.29449558670797,132.3172860388913,133.06725182462114,76774200,-0.006574049599448961,131.26803970336914,126.71219284057617,106.30279285430908,0.020217407535931455,-0.04852462408441782,1.0359542894859766,56.67449710464048,0.07681928603086807,0.04546461586647667
2021-02-10,131.86924743652344,133.42764614924684,130.9049865610518,132.93089894279558,73046600,-0.004558408561952554,131.59832878112792,127.08180404663086,106.62003299713135,0.020265307063583402,-0.045528075646648736,1.0355402944456138,47.64424259079799,-0.048552769029179044,0.03767213902736137
2021-02-11,131.61602783203125,132.84325691578465,130.291393245221,132.3659937299951,64280000,-0.0019202324227570733,131.8143283843994,127.39850158691407,106.94155242919922,0.020035965919315397,-0.01282428371407296,1.0346615285304024,42.576813501529166,-0.12001379941023949,0.03310499097385298
2021-02-12,131.8497772216797,132.0056200817279,130.21347177715296,130.85631242835694,60145100,0.0017759948655093893,132.13829498291017,127.64848907470703,107.25318611145019,0.019634158314929043,0.02737427251642588,1.0351732005662475,32.966934646171026,-0.06432638456751716,0.03291294849963974
2021-02-16,129.7264404296875,132.47309953309198,129.33683338034655,131.96663266193272,80576300,-0.016104212208278623,132.44216613769532,127.84900741577148,107.54686992645264,0.01974559080534463,-0.005598845328798285,1.0359264323968247,29.221468180089275,0.3396984958043132,0.014684768007705455
2021-02-17,127.43755340576172,128.78167180132837,126.10318447577991,127.83689508299388,97918500,-0.017643951505525002,132.5980396270752,128.0064717102051,107.83482368469238,0.020238703217441277,-0.029295034424340116,1.035869810764451,27.742415118795833,0.2152270580803537,-0.004444449541046259
2021-02-18,126.33695983886719,126.61941198787154,124.09676726976038,125.84021263400942,96856700,-0.008636336287705104,132.49464988708496,128.1553453063965,108.11233322143555,0.01893263331370143,-0.03013456682153215,1.033859723683893,32.83070046474735,-0.010843711862416172,-0.014188916296716897
2021-02-19,126.49278259277344,127.31095005461351,125.4506152038684,126.85317101046176,87668800,0.0012333900871526193,132.16369667053223,128.27815872192383,108.38530612945557,0.0167959586464851,-0.05332265968082961,1.0302899416963984,44.0594877119294,-0.0948607582129063,-0.013918005582077762
2021-02-22,122.72343444824219,126.34669893995918,122.33383475744539,124.68116007602796,103916400,-0.02979891869930762,131.53729362487792,128.31333099365236,108.63572326660156,0.017264275071738996,-0.078678203613324,1.025125702888853,27.47806317840171,0.1853293303889183,-0.04356442547412865
2021-02-23,122.58707427978516,123.41496896895947,115.31132670254333,120.54168521506156,158273000,-0.0011111176041487258,130.71686019897462,128.39634857177734,108.88170127868652,0.015535078409638452,-0.08071021293686731,1.0180730344204456,23.61250588583357,0.5230800913041638,-0.04524485592162013
2021-02-24,122.0903549194336,122.29489311702532,119.05149320550255,121.69102056156322,111039900,-0.004051971737394466,129.85992012023925,128.4410336303711,109.11646156311035,0.015435683394527182,-0.0783763495826536,1.0110469874756025,24.388685620883464,-0.298428032576624,-0.049444313327573715
2021-02-25,117.8437271118164,123.17148430278391,117.40543205845579,121.43777330096201,148199500,-0.03478266412133457,128.8441375732422,128.41693038940429,109.32407711029053,0.01668975507145684,-0.10635929602508998,1.0033267201025788,3.179976276539989,0.3346508777475483,-0.08233496350929968
2021-02-26,118.10668182373047,121.60332166999451,118.04823704787154,119.40209003118217,164560400,0.002231384888773613,128.08317985534669,128.41034011840821,109.53736843109131,0.01553229453490177,-0.10264210393540707,0.9974522280467457,4.783865069394338,0.11039780835967727,-0.08024009815079268
2021-03-01,124.46688842773438,124.60324720609326,119.59691082635653,120.53194563410155,116307900,0.05385136984456351,127.8896915435791,128.41230392456055,109.78701560974122,0.018846639421849883,-0.055994700556318944,0.9959302001053695,30.612140907907104,-0.29322060471413536,-0.030724590839395095
2021-03-02,121.86632537841797,125.37270785746594,121.75918527388905,125.07077161615514,102260900,-0.02089361341129936,127.46016540527344,128.3636183166504,110.02137046813965,0.018834981656705913,-0.06058992311231848,0.9929617681144802,28.469717050646437,-0.12077425523115803,-0.05061631187588328
2021-03-03,118.88589477539062,122.44098002866822,118.6716145648539,121.56438254510716,112966300,-0.024456555933499602,126.84028472900391,128.23801254272462,110.24304019927979,0.019265182836284287,-0.06710469874717839,0.9891005187463037,25.96460551961809,0.1046871287070621,-0.07292781275924859
2021-03-04,117.00606536865234,120.3858306141505,115.53533765690152,118.58394060046568,178155000,-0.01581204742824882,126.17747001647949,128.11448928833008,110.44652793884278,0.01941431789110191,-0.07385720284955144,0.9848805604845272,24.48970946390419,0.577063248066016,-0.08670700700119481
2021-03-05,118.26251983642578,118.76900160643346,114.51263902780947,117.83396691295218,153766600,0.010738370389729024,125.40971450805664,127.98555786132812,110.65850276947022,0.018419847119020668,-0.06506507792499028,0.9798739529966155,27.093540048223076,-0.13689427745502514,-0.07596980618264143
2021-03-08,113.33413696289062,117.85347628547363,113.18803612592406,117.78529688568887,154376600,-0.041673244239610496,124.4162384033203,127.68706268310547,110.83845821380615,0.020055201877611097,-0.07650777968825051,0.9743840588775802,24.752468499516098,0.003967051362259388,-0.1124070475004662
2021-03-09,117.94112396240234,118.88590088596752,115.70093853482196,115.93469539878758,129525800,0.04064959704965321,123.6458065032959,127.49860198974609,111.04433170318603,0.02275303468510917,-0.03789918590257879,0.9697816648471169,36.34836138571728,-0.1609751736986046,-0.07496143391527066
2021-03-10,116.85999298095703,118.99303824849771,116.34376908141869,118.52552453136408,111943300,-0.009166700681858542,122.86515045166016,127.2688737487793,111.24232833862305,0.022764598603896038,-0.042840091192527296,0.9653982692907944,36.36871225145135,-0.1357451565634028,-0.08178653948308476
2021-03-11,118.78848266601562,120.00597696289303,118.10668883216246,119.35340180320566,103026500,0.01650256547056994,122.21111221313477,126.98590774536133,111.45258396148682,0.02331556357538591,0.00801702031456264,0.9623990124809658,39.456126238554184,-0.07965461086103409,-0.06455381722973233
2021-03-12,117.88267517089844,118.01903394756955,116.06130832636462,117.26906067587845,88105100,-0.007625381474599235,121.52444458007812,126.72022506713867,111.65663887023926,0.023311399995464763,-0.0018966467381273944,0.9589980172122664,42.811666868329006,-0.14483069889785638,-0.06974064236042778
2021-03-15,120.7657241821289,120.7754662197614,117.28855984707407,118.25282093575967,92403800,0.02445693573759522,120.97024192810059,126.53457214355468,111.87493949890137,0.024205164418510422,-0.029736135387961937,0.9560252180792036,47.499356843395766,0.048790592145063094,-0.04559108126497606
2021-03-16,122.30461120605469,123.91170522216095,121.47671654048351,122.43122794234345,115227900,0.01274274662241881,120.59915046691894,126.39973205566406,112.10131000518798,0.024311734147524182,0.0035964473883638437,0.9541092255940017,50.2859816156276,0.24700391109456543,-0.03239817666548501
2021-03-17,121.51568603515625,122.58707964634337,119.15861117334904,120.82415009129004,111932600,-0.0064504940829196444,120.30305709838868,126.31291122436524,112.31899932861329,0.024076395894566244,0.022120296648597826,0.9524209040253893,55.39960639240985,-0.02859810861779133,-0.03797889814041134
